id,origen,destino,razon_viaje,transporte_utilizado,num_transbordos,tiempo_llegada,hora_inicio,hora_llegada,frecuencia_viaje,razon_transporte,costo_viaje,nivel_confort,satisfaccion_transporte,considera_otro_transporte,edad,genero,ocupacion,ingreso_mensual,vehiculos_hogar,factores_importantes,cambios_viaje,mejoras_transporte,acompanamiento,gasto_mensual_transporte,seguridad_trayecto
2024-10-03 10:35:33.369,sauzal,cicese,Estudio,Autobús,0,15-20 min,08:00:00,09:00:00,Diariamente,Es la única opción,"13 pesos sin credencial, con credencial 6 pesos",3,2,"Transporte privado (Didi, Uber, Indriver etc. )",23,Femenino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad",No,"Podrían instalar timbres, para indicar la bajada. Podrían darles mantenimiento, o agregar nuevos vehículos. También podrían poner más señaléticas de paradas a lo largo del Bvd.",Solo,Aproximadamente 220,3
2024-10-03 10:48:07.380,sauzal,unam,Estudio,Automóvil,0,10 minutos ,09:20:00,09:30:00,Diariamente,Comodidad,$40 pesos de gasolina aprox,5,5,"Transporte privado (Didi, Uber, Indriver etc. )",32,Femenino,Estudiante,Más de 16 mil,2,Tiempo,No,Más eficiencia para poder alternar el usar mi vehículo y usar transporte público ,Sola ,"$1,500 pesos ",5
2024-10-03 10:55:17.307,playitas,unam,Estudio,A pie,0,**,08:30:00,19:00:00,Diariamente,Comodidad,0,3,3,,27,Femenino,Estudiante,8 mil - 10 mil,0,Tiempo,"Si, decidiendo cambiarme a un lugar en el que no necesite tomar transporte publico.","Desearia que hubiera suficiente transporte para que no vayamos apretados en el camion, o pegados a la puerta poniendonos en peligro. Que pueda contar tal vez con camaras de seguridad pos si hay algun incidente. 
Decidi cambiarme de lugar a uno donde pudiera ser mas accesible para mi llegar a la escuela porque por el transporte a veces se generaba mayor estres, preocupacion.",Solo,200,3
2024-10-03 12:27:12.676,calle once y reforma,km 107 carretera tijuana - ensenada,Estudio,Autobús,0,40 minutos,11:00:00,11:40:00,Diariamente,Costo,6 pesos,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",27,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad",De vez en cuando tengo que tomar Uber porque el autobus tarda demasiado en pasar,"Mejores autobuses, apego a las rutas establecidas",Solo,500 a 600 pesos,3
2024-10-03 17:21:22.223,geranios num #142 ex ejido ruiz cortinez ,uabc_sauzal,Estudio,Autobús,3 o más,2 horas ,01:00:00,03:00:00,Diariamente,Es la única opción,26 pesos ,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",19,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Seguridad",No,Que sea más rápido ,Aveces con una amiga ,$600 ,2
2024-10-03 17:31:42.635,entre delante y periferico ,cetmar,Estudio,Autobús,2,Una hora y media,05:50:00,06:40:00,Diariamente,Costo,$12,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",16 años,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",No he realizado cambios ,Más constantes,Solo,$480,3
2024-10-04 08:54:00.212,villas,unam,Estudio,Autobús,1,1.5 horas,07:00:00,08:30:00,Diariamente,Costo,12 pesos,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",31,Masculino,Estudiante,Más de 16 mil,1,"Costo, Seguridad, Comodidad",Ninguno,"Camiones nuevos, con más espacio, mayor número de camiones en horas pico",Solo,480,2
2024-10-07 11:27:43.656,"calle once, colonia 2 de septiembre",uabc_sauzal,Estudio,Autobús,3 o más,40 min,05:40:00,06:20:00,Diariamente,Costo,24 pesos,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",19,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",No he echo ningún cambio,Más comodidad,Solo,480,3
2024-10-07 11:32:41.571,maneadero,uabc_sauzal,Estudio,Autobús,2,1:40 horas,05:00:00,06:40:00,Diariamente,Es la única opción,28 pesos diarios,2,2,no,18,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",ninguna,tiempo,sola,560 aproximadamente ,3
2024-10-07 11:33:53.922,lago baikal 2 villa colonial,sauzal,Estudio,Autobús,3 o más,2 horas ,12:30:00,02:30:00,Diariamente,Es la única opción,24,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",19,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",No,Que pasen mas seguido ,Sola,560 aproximadamente ,1
2024-10-07 12:33:52.959,lomitas,uabc_sauzal,Estudio,Autobús,2,1 hora y 15 minutos ,07:30:00,09:00:00,Diariamente,Es la única opción,25 pesos ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",21,Masculino,Estudiante,menos de 8 mil,0,Tiempo,No,Más eficiencia y capacidad ,Solo,$700,3
2024-10-07 13:00:17.068,89,uabc_sauzal,Estudio,Autobús,2,1.5 horas ,06:30:00,08:00:00,3 veces por semana,Costo,13,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21,Femenino,Estudiante,menos de 8 mil,2,Costo,Optar por utilizar automóvil ,Eficiencia en tiempo,Solo,520,2
2024-10-07 13:28:05.173,colonia_revolucion,uabc_sauzal,Estudio,Autobús,2,1 hora y 30 minutos,06:00:00,07:30:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",22,Femenino,Estudiante,menos de 8 mil,1,Tiempo,"Pedir didi, es más rápido ",Transportes amplios y equipados para un gran número de personas ,"Acompañada, mi pareja",$744,1
2024-10-07 13:30:43.567,sauzal,uabc_sauzal,Estudio,Autobús,1,10 minutos ,09:30:00,09:45:00,Diariamente,Costo,7 pesos,3,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",18,Femenino,Estudiante,12 mil - 14 mil,2,Costo,No,Modelos más nuevos,Sola,200 pesos,3
2024-10-07 14:26:59.723,valle_verde,uabc_sauzal,Estudio,Autobús,2,una hora,12:00:00,12:50:00,Diariamente,Es la única opción,6,3,2,"Transporte privado (Didi, Uber, Indriver etc. )",19,Femenino,Estudiante,menos de 8 mil,1,Costo,no,aire acondicionado y mejores asientos ,no,480,5
2024-10-07 15:58:53.228,centro,cicese,Estudio,Autobús,2,1:30 h,07:00:00,08:20:00,Diariamente,Costo,13,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",28,Femenino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad, Comodidad","si, he decidido caminar porque el camión tarda demasiado en pasar. ",El tiempo de espera y que las unidades estuvieran en mejores condiciones.,solo,520,1
2024-10-07 18:32:36.770,uabc_sauzal,centro,Estudio,Autobús,1,10 min a 15 min,06:30:00,06:42:00,Diariamente,Es la única opción,6 pesos,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",19,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",Uso más aplicaciones de transporte,Una actualización de todo lo posible,Solo,240 pesos aprox,2
2024-10-07 19:47:46.063,valle_de_chapultepec,uabc_sauzal,Estudio,Autobús,2,1 hora,07:00:00,07:55:00,3 veces por semana,Es la única opción,6 pesos a veces 13 ,1,3,"Transporte privado (Didi, Uber, Indriver etc. )",24,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",No,Transportes más grandes ,Solo,100 pesos,5
2024-10-07 19:53:27.720,maneadero,uabc_sauzal,Estudio,Autobús,2,2 horas,11:00:00,13:00:00,3 veces por semana,Es la única opción,$30 en total en un día ,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20,Femenino,Empleado,menos de 8 mil,1,Costo,Ninguno ,El horario ,Sola,Entre $900 a $1000,3
2024-10-07 20:11:37.600,89,valle_dorado,Estudio,Autobús,2,"40 minutos normalmente si no hay trafico, puede variar hasta mas de una hora si contamos el tiempo de espera del camion",05:50:00,06:40:00,Diariamente,Es la única opción,$6,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",18,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad, Comodidad","Esperar despues de mi hora de salida de la universidad aproximadamente 40 mn,para poder agarrar un camion que no venga tan lleno, evitando problemas con mi mochila  y/o situaciones incomodas con pasajeros",Seguridaf,"En la mañana viajo con un amigo,sinembargo a la hora de salida de mi universidad salgo sola y ahi es donde paso por mas problemas","Uso 3 camiones diarios los 5 dias de la semana, en un mes son $360",2
2024-10-07 22:50:15.598,"calle neptuno 263, col. playa ensenada.",valle_dorado,Estudio,Autobús,3 o más,20 y 40 min,07:23:00,07:59:00,Diariamente,Costo,18 diarios ,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",21,Femenino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,"Más transportes para mayor comodidad y menor tiempo de espera, aparte de un transporte gratuito.",Solo,558,2
2024-10-07 22:58:06.675,"mediterraneo, ensenada ",uabc_sauzal,Estudio,Autobús,2,1 hora,08:00:00,09:00:00,Diariamente,Costo,26 pesos,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",Caminar a una estación más lejana (20 min a pie) para tomar el camión del Cañon y llegar más rápido al centro,Un trayecto que pase por la calle Ambar y riveroll,Solo,550,4
2024-10-08 07:54:06.877,encinos,centro,Estudio,Automóvil,1,media hora,06:30:00,06:57:00,Diariamente,Rapidez,nada,5,5,"Transporte privado (Didi, Uber, Indriver etc. )",14,Femenino,Estudiante,menos de 8 mil,2,Tiempo,no,ninguno,Padrastro,nada,5
2024-10-08 07:54:48.928,territorio sur,cetmar,Estudio,Autobús,1,25 minutos,06:20:00,06:45:00,Diariamente,Es la única opción,6 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",17,Masculino,Estudiante,menos de 8 mil,2,"Tiempo, Comodidad",No,Comodidad y sentido común,Solo,120 pesos ,2
2024-10-08 07:55:17.171,sauzal,cetmar,Estudio,Automóvil,0,10,06:55:00,07:10:00,Diariamente,Rapidez,200 gasolina ,5,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",17,Femenino,Estudiante,10 mil - 12 mil,3 o más,Costo,"Si,por seguridad",Comodidad,"Acompañada,con mi papá ",3000,5
2024-10-08 07:55:41.272,colonia_revolucion,carretera ensenada - tijuana km.6.5,Estudio,Automóvil,0,20-25 minutos ,06:30:00,06:50:00,Diariamente,Comodidad,200,5,5,"Transporte privado (Didi, Uber, Indriver etc. )",17 años,Femenino,Estudiante,12 mil - 14 mil,2,Comodidad,No ,Mejores camiones que tengan más asientos y más limpios ,"Acompañada, con mi novio y su madre ",800,5
2024-10-08 08:04:09.908,valle de guadalupe  calle#14 articulo 115 ,km. 6.5 carretera ensenada-tijuana 22800,Estudio,Autobús,0,Una hora ,05:00:00,06:20:00,Diariamente,Es la única opción,15 pesos por ser estudiante ,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",17,Femenino,Estudiante,menos de 8 mil,2,Costo,No,No se ,Acompañado mi hermano ,720,3
2024-10-08 08:04:38.478,valle_de_chapultepec,km.6.5 carretera ensenada-tijuana 22800,Estudio,Automóvil,0,15-20 minutos,06:30:00,06:45:00,Diariamente,Comodidad,0,5,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",17,Femenino,Estudiante,8 mil - 10 mil,2,"Tiempo, Comodidad",No,Que sean más grandes ,Mi hermana ,Mas de 700,5
2024-10-08 08:47:51.370,sauzal,cetmar,Estudio,Autobús,2,20 minutos ,06:23:00,06:40:00,Diariamente,Es la única opción,6$,2,3,No,15,Masculino,Estudiante,14 mil - 16 mil,3 o más,Comodidad,No,"Comodidad
",Con mi primo,90$,4
2024-10-08 08:52:38.999,sauzal,lazaro cardenas 2,Estudio,Autobús,2,1 hora y 20 minutos,12:00:00,01:20:00,Diariamente,Porque no pueden venir a recogerme. ,13 pesos por camión. ,2,3,No,15,Femenino,Estudiante,10 mil - 12 mil,3 o más,Comodidad,No,Más espacio y que sean más rápidos porque tardan mucho en pasar. ,"Acompañada, con mis amigos. ",No lo se. ,4
2024-10-08 09:52:58.096,san miguel,sauzal,Estudio,Autobús,1,15 minutos,06:30:00,06:50:00,Diariamente,Es la única opción,6 pesos,4,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",16 años,Femenino,Estudiante,menos de 8 mil,2,Comodidad,No,"Muchas veces cuando quiero volver a mi casa por la tarde, el micro a San Miguel no se para en mi escuela y solo pasa una vez por hora por lo que tengo que tomar otro micro y caminar el resto del camino a casa",Solo,240 pesos,4
2024-10-08 11:00:27.148,cetmar,sauzal,Estudio,Autobús,1,Unos 10 o 15 minutos aproximadamente ,00:25:00,00:40:00,Diariamente,Es la única opción,6,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",15,Femenino,Estudiante,menos de 8 mil,1,"Seguridad, Comodidad",No,Más espacio y que no permitan que se llene tanto,Voy a compañada de amigos,60 aproximadamente ,2
2024-10-08 11:12:39.964,buena_vista_(zorrillo),calle ruiz ,Compras,Automóvil,0,30 minutos ,09:00:00,09:30:00,3 veces por semana,Comodidad,100 pesos ,3,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",50,Femenino,Desempleado,menos de 8 mil,2,Tiempo,Necesito más tiempo para mi traslado ,Orden y que No utilicen los dos carriles el transporte pesado ,Mi esposo ,Mil pesos ,1
2024-10-08 11:20:50.983,loma_linda,centro,Estudio,Autobús,3 o más,1 hora ,05:30:00,06:50:00,Diariamente,Costo,6 pesos,2,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15 años,Femenino,Estudiante,menos de 8 mil,0,Costo,si a veces tomo otras compañías de autobuses porque van muy llenos en los que frecuente mente voy ,mejor calidad en los asientos ,voy sola,1000 pesos,3
2024-10-08 11:54:11.162,sauzal,cetmar,Estudio,Autobús,1,De 20 a 30 minutos ,06:00:00,06:40:00,Diariamente,Es la única opción,$ 6,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",15 años ,Femenino,Estudiante,8 mil - 10 mil,2,"Tiempo, Seguridad, Comodidad",No he realizado cambios en mi forma de viajar,Más  espacio ,Viajó sola,$ 180 ,3
2024-10-08 11:54:20.784,"esquina de la calle k y la carretera rosarito-ensenada, https://maps.app.goo.gl/vesq44fgh9nhbpzk6",unam,Estudio,Autobús,0,30 minutos a 1 hora,09:00:00,10:00:00,Diariamente,Es la única opción,$6,2,2,"He hecho el recorrido a pie un par de veces, pero la carretera no es adecuada ni para esto ni para recorrer en bicicleta.",27,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad",Ninguno,Autobuses mas frecuentes y con mas espacio,Solo,$500,2
2024-10-08 12:00:26.582,sauzal,centro,Estudio,Autobús,2,Aproximadamente 10-15 minutos,06:27:00,06:45:00,Diariamente,Costo,6 pesos,3,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",Pues solo cambie de transporte a uno que pasa por mi casa ,Que sean más largos para que si se llena quepan más gente,Con un amigo ,360 pesos,4
2024-10-08 12:14:34.491,ensenada bc,uabc_sauzal,Estudio,Autobús,1, 5 minutos ,01:10:00,01:05:00,Diariamente,Rapidez,6 pesos ,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Masculino,Estudiante,menos de 8 mil,2,Costo,No,Pues que  No se llene tanto de gente ,Solo,200 Pesos,5
2024-10-08 12:29:27.559,escorpion ,uabc_sauzal,Estudio,Autobús,3 o más,Horas ,06:30:00,07:50:00,Diariamente,Es la única opción,26,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad",No,El tiempo y la seguridad ,Viajo solo ,1000,3
2024-10-08 12:38:27.612,sauzal,cetmar,Estudio,Autobús,2,20-30,06:10:00,06:35:00,Diariamente,Costo,12,3,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Masculino,Estudiante,menos de 8 mil,1,Costo,No,Más Autobuses a lomas del sauzal,De un amigo,372,3
2024-10-08 12:48:20.733,cetmar,sauzal,Estudio,Autobús,1,10 minutos ,13:30:00,13:40:00,Diariamente,Es la única opción,6 pesos ,1,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Femenino,Estudiante,menos de 8 mil,1,"Seguridad, Comodidad",No,La comodidad ,Acompañada de amigos ,120,1
2024-10-08 12:56:56.129,villas_del_roble,cetmar,Estudio,Autobús,2,Casi 1 hora  ,05:30:00,06:56:00,Diariamente,Es la única opción,$7 pesos ,2,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",16,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo",No ,Mas rápido ,Solo ,$210 pesos ,1
2024-10-08 13:22:57.196,sauzal,cetmar,Estudio,Autobús,1,20 minutos ,06:30:00,07:00:00,3 veces por semana,Es la única opción,6,2,3,"Transporte privado (Didi, Uber, Indriver etc. )",14,Femenino,Estudiante,menos de 8 mil,2,"Costo, Seguridad, Comodidad",Solo en las mañanas me llevan,Camiones más grandes y ventanas,Amigos,200,4
2024-10-08 14:04:02.123,"calle d, #753, colonia terrazas el gallo",centro,Estudio,Autobús,2,50 minutos ,06:00:00,06:50:00,Diariamente,Es la única opción,12 pesos,3,3,"Transporte privado (Didi, Uber, Indriver etc. )",14,Femenino,Estudiante,menos de 8 mil,2,"Tiempo, Costo, Seguridad, Comodidad",no,más comodidad y rapidez,solo,240 pesos,3
2024-10-08 14:09:38.956,calle el penon m11 t2,cetmar,Estudio,Autobús,1,10 minutos aproximadamente ,06:30:00,06:40:00,Diariamente,Es la única opción,6 pesos,4,4,Ninguno ,14,Masculino,Estudiante,menos de 8 mil,2,Costo,Antes viajaba en carro pero por costo me pase a micro ,No,Solo,No se,4
2024-10-08 14:10:39.536,"calle punta santo domingo, ensenada, baja california",cetmar,Estudio,Bicicleta,2,1 hora y 30 minutos,05:30:00,07:00:00,Diariamente,Es la única opción,6 o 7 pesos,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",14,Masculino,Estudiante,8 mil - 10 mil,0,Tiempo,No he realizado cambios recientes ,Mayor puntualidad y mayor cantidad de camines,"Si, voy solo",500-520,4
2024-10-08 14:23:41.210,cetmar,encinos,Estudio,Autobús,2,1 hora ,13:00:00,14:00:00,Diariamente,Es la única opción,6 pesos,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Comodidad",Ninguno ,"Los asientos y mas espacios, al igual que más conductores, ya que los transportes se llenan demasiado y causan incomodidad entre la gente al ir apretados",Solo,120,3
2024-10-08 14:29:35.121,san antonio de las minas ,san antonio de las minas ,Estudio,Automóvil,1,15 minutos ,06:20:00,02:00:00,Diariamente,Comodidad,nada ,5,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Masculino,Estudiante,10 mil - 12 mil,3 o más,Seguridad,no,ninguna ,"acompañado, primo ",no lo sé ,5
2024-10-08 15:21:02.771,villas_del_sol,cetmar,Estudio,Autobús,3 o más,1hora ,05:30:00,06:45:00,Diariamente,Porque mis padres trabajan y no me pueden llevar todos los días,6.50,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Femenino,Estudiante,menos de 8 mil,2,Tiempo,Si en carro por que a veces va muy lleno el camion y te avientan ,Mas espacio ,Con mi hermana de la universidad ,300,1
2024-10-08 15:54:10.754,francisco zarco valle de guadalupe ,francisco zarco valle de guadalupe ,Estudio,A pie,1,1 hora 30,05:10:00,06:30:00,Diariamente,Es la única opción,15,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Comodidad",No,"Asientos más cómodos, que esté limpio y reparación a el aire acondicionado ",Solo,720,4
2024-10-08 19:18:47.690,sauzal,cetmar,Estudio,Autobús,1,30 minutos ,06:30:00,07:00:00,Diariamente,Es la única opción,$6,3,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",15 años,Femenino,Estudiante,12 mil - 14 mil,1,Seguridad,"Si, usar transporte público ",Mejores condiciones,Sola,500,3
2024-10-08 20:31:40.359,"calle privada pino uno, numero 797, esquina con roble, colonia terrazas el gallo, c. p 22850",cetmar,Estudio,Automóvil,0,40 minutos,06:00:00,06:45:00,Diariamente,Rapidez,Si cotiza por gasolina serían 50 pesos diarios ,3,4,Microbus ,15 años ,Femenino,Estudiante,menos de 8 mil,1,Costo,Tu ve que utilizar el microbus porque se descompuso el automóvil que se utiliza ,Mejorar las vialidades y la sincronización de semáforos ,Con mi madre ,2500 pesos ,3
